,Price,Address,Bedrooms,Energy class,Primary energy consumption,Furnished,Terrace,Terrace surface,Surface of the plot,Living room surface,Number of frontages,Construction year,Building condition,Outdoor parking space,Bathrooms,Shower rooms,Office,Toilets,Kitchen type,Heating type,immo_code,Postcode,Price2,Price_orig,Terrace2,Province,Region
3798,925000,Parklaan 63,4,B,120,0,1,40,1400,0,4,2005,As new,0,2,0,1,2,Installed,0,10655596,1730,925000,€925000,1,Vlaams-Brabant,Flanders
3799,285000,Sint-Jansvliet 5,3,C,291,0,1,13,0,28,2,1963,As new,0,1,0,0,1,Installed,Fuel oil,10549453,2000,285000,€285000,1,Antwerpen,Flanders
3800,829000,Theo Verellenlaan 19,4,D,370,0,1,19,695,50,4,1992,As new,0,1,1,0,2,Hyper equipped,Gas,10655594,2540,829000,€829000,1,Antwerpen,Flanders
3801,590000,Boulevard Saint-Michel 15,3,E,251,0,0,0,0,47,0,1949,Good,0,3,0,0,4,0,Gas,10655589,1200,590000,€590000,0,Brussels Hoofdstedelijk Gewest,Brussels
3802,510000,Rue de la Libération 59,4,D,288,0,1,0,1441,55,4,2004,As new,0,2,0,0,2,Installed,Fuel oil,10655588,5377,510000,€510000,1,Namur,Wallonia
3803,120000,Damstraat 128,2,F,740,0,1,20,215,45,2,1958,To renovate,0,1,1,0,1,Semi equipped,Gas,10655582,9200,120000,€120000,1,Oost-Vlaanderen,Flanders
3804,310000,Moerkerkse Steenweg 149,3,B,145,0,0,0,249,36,2,0,To be done up,0,1,0,0,3,0,Gas,10655579,8310,310000,€310000,0,West-Vlaanderen,Flanders
3805,410000,Ninoofsesteenweg 67,3,Not specified,Not specified,0,1,12,695,0,2,0,0,0,1,0,0,2,Installed,0,10655577,9660,410000,€410000,1,Oost-Vlaanderen,Flanders
3806,165000,"Abeelplein, 15",3,F,846,0,1,33,145,0,2,1932,To renovate,0,1,0,0,1,Installed,Fuel oil,10655575,3840,165000,€165000,1,Limburg,Flanders
3807,305000,"Abeelplein, 15",3,E,480,0,0,0,780,0,4,1975,To be done up,0,1,0,0,1,Installed,Fuel oil,10655574,3840,305000,€305000,0,Limburg,Flanders
3808,389000,Rue du Commerce 1,4,D,332,0,0,0,970,33,4,0,0,0,0,1,0,2,Installed,Fuel oil,10655572,5530,389000,€389000,0,Namur,Wallonia
3809,399000,Rue de l'Esplanade 11,3,D,329,0,1,0,2633,37,4,1976,To be done up,0,1,0,0,2,Semi equipped,Fuel oil,10655567,7890,399000,€399000,1,Hainaut,Wallonia
3810,990000,Plantin en Moretuslei 135A,4,D,392,0,0,0,2620,52,4,0,Good,0,1,0,0,0,Installed,Fuel oil,10655565,2070,990000,€990000,0,Antwerpen,Flanders
3811,990000,Plantin en Moretuslei 135A,4,D,392,0,0,0,2620,52,4,0,Good,0,1,0,0,0,Installed,Fuel oil,10655564,2070,990000,€990000,0,Antwerpen,Flanders
3812,990000,Plantin en Moretuslei 135A,4,D,392,0,0,0,2620,52,4,0,Good,0,1,0,0,0,Installed,Fuel oil,10655558,2070,990000,€990000,0,Antwerpen,Flanders
3813,285000,Plantin en Moretuslei 135A,2,E,495,0,0,0,215,32,2,1949,To renovate,0,1,0,0,2,0,Gas,10655551,2170,285000,€285000,0,Antwerpen,Flanders
3814,30000,Avenue du Roi Chevalier  67,1,D,165,0,0,0,0,40,0,1958,To be done up,0,2,0,0,2,0,Gas,10655548,1200,30000,€30000).,0,Brussels Hoofdstedelijk Gewest,Brussels
3815,477000,Kerkhovensesteenweg 447,3,F,854,0,1,0,2544,0,4,1971,To be done up,0,1,0,0,2,0,Fuel oil,10655539,3920,477000,€477000,1,Limburg,Flanders
3816,495000,"Zuidstationstraat, 28",6,F,523,0,1,6,365,90,3,1963,To restore,0,3,0,0,3,Semi equipped,Gas,10655537,9000,495000,€495000,1,Oost-Vlaanderen,Flanders
3817,625000,Rue Defacqz 40,3,G,418,0,0,0,0,0,2,1876,As new,0,1,0,0,2,Hyper equipped,Gas,10655536,1000,625000,€625000,0,Brussels Hoofdstedelijk Gewest,Brussels
3818,450000,Rue Defacqz 40,2,G,376,0,1,0,0,0,2,1876,As new,0,1,0,0,1,Hyper equipped,Gas,10655534,1000,450000,€450000,1,Brussels Hoofdstedelijk Gewest,Brussels
3819,469000,Kasteelstraat 58,3,A,54,0,1,18,0,28,2,2015,0,0,1,0,0,2,Installed,Gas,10655533,2620,469000,€469000,1,Antwerpen,Flanders
3820,350000,Rue de Diekirch 40,4,C,220,0,0,0,1255,38,4,2000,Good,0,0,1,0,2,USA semi equipped,Fuel oil,10278218,6810,350000,€350000,0,Luxembourg,Wallonia
3821,895000,Fr. Robbrechtsstraat 1 b 1,5,D,358,0,1,0,754,0,3,0,Good,0,3,0,0,5,Hyper equipped,Gas,10452525,1780,895000,€895000,1,Vlaams-Brabant,Flanders
3822,1095000,Museumstraat 50,5,B,145,0,1,104,223,0,2,0,As new,0,2,0,0,3,0,Gas,10655526,2018,1095000,€1095000,1,Antwerpen,Flanders
3823,280000,Koninginnelaan 84,2,E,402,0,0,0,0,0,4,2000,Good,0,1,0,0,1,Not installed,Electric,10655525,8430,280000,€280000,0,West-Vlaanderen,Flanders
3824,160000,Koninginnelaan 84,2,D,342,1,0,0,0,0,2,1980,To be done up,0,1,0,0,1,Installed,Gas,10655524,8434,160000,€160000,0,West-Vlaanderen,Flanders
3825,465000,Koninginnelaan 84,3,B,164,0,0,0,0,0,2,1991,Good,0,2,0,0,2,Installed,Electric,10655523,8434,465000,€465000,0,West-Vlaanderen,Flanders
3826,450000,Koninginnelaan 84,2,B,177,0,1,0,0,0,2,1989,Good,0,2,1,0,1,Semi equipped,Electric,10655522,8430,450000,€450000,1,West-Vlaanderen,Flanders
3827,125000,Koninginnelaan 84,1,D,398,0,0,0,0,0,2,1973,To renovate,0,0,1,0,0,Installed,Electric,10655520,8434,125000,€125000,0,West-Vlaanderen,Flanders
3828,245000,Vismarkt 10 c,1,A,93,0,0,0,0,17,2,2001,0,0,1,0,0,1,0,Gas,10655519,3000,245000,€245000,0,Vlaams-Brabant,Flanders
3829,169500,Dorpsplein 11/1,2,F,1127,0,0,0,176,29,3,1930,To be done up,0,1,0,0,0,0,Gas,10655504,8510,169500,€169500,0,West-Vlaanderen,Flanders
3830,395000,Stationsstraat 76,5,D,326,0,0,0,1553,0,4,1981,To be done up,0,1,0,0,2,0,Gas,10655503,9890,395000,€395000,0,Oost-Vlaanderen,Flanders
3831,150000,Zeedijk 115,2,D,309,0,0,0,0,25,0,1965,To be done up,0,1,0,0,1,0,Fuel oil,10268201,8400,150000,€150000,0,West-Vlaanderen,Flanders
3832,227000,Posterijstraat 61,1,B,174,0,0,0,0,0,0,2006,Good,0,1,0,0,1,0,0,10655499,8020,227000,€227000,0,West-Vlaanderen,Flanders
3833,449000,Ezelstraat 57,3,B,159,0,0,0,786,0,4,1975,Good,0,1,0,0,2,0,Gas,10655498,2830,449000,€449000,0,Antwerpen,Flanders
3834,389000,Coupure 88,2,Not specified,Not specified,0,1,8,0,0,0,2020,Good,0,1,0,0,1,0,Gas,10655497,9050,389000,€389000,1,Oost-Vlaanderen,Flanders
3835,495000,Hoek 29,3,D,386,0,0,0,775,40,4,1975,Good,0,1,0,0,3,0,Gas,10655492,2320,495000,€495000,0,Antwerpen,Flanders
3836,440000,Gistelsesteenweg 291,4,B,129,0,1,0,325,0,3,1940,Good,0,1,0,0,2,0,Gas,10655491,8200,440000,€440000,1,West-Vlaanderen,Flanders
3837,335000,Kortrijksesteenweg 74,3,C,229,0,1,0,80,0,2,1935,Good,0,1,0,0,2,0,Gas,10655489,9050,335000,€335000,1,Oost-Vlaanderen,Flanders
3838,255000,Place Dr. Schweitzer 18,2,C,132,0,1,5,0,30,0,1991,As new,0,1,0,0,1,0,Gas,10655482,1080,255000,€255000,1,Brussels Hoofdstedelijk Gewest,Brussels
3839,363000,"Avenue des Cerisiers, 95",3,E,234,0,0,0,0,22,2,1879,Good,0,1,1,0,1,Semi equipped,0,10655475,1050,363000,€363000,0,Brussels Hoofdstedelijk Gewest,Brussels
3840,595000,Avenue Montjoie 229/5,4,F,300,0,1,16,245,16,2,1904,Good,0,1,1,0,2,USA hyper equipped,Gas,10655471,1000,595000,€595000,1,Brussels Hoofdstedelijk Gewest,Brussels
3841,440000,Rue de la Victoire 144,4,G,533,0,1,12,250,20,3,1962,To renovate,0,3,0,0,2,0,Fuel oil,10655470,1180,440000,€440000,1,Brussels Hoofdstedelijk Gewest,Brussels
3842,650000,Avenue de Busleyden 21,6,D,155,0,1,15,365,45,2,1937,0,0,1,0,0,2,Installed,Gas,10655466,1020,650000,€650000,1,Brussels Hoofdstedelijk Gewest,Brussels
3843,389000,Vanackerestraat 2,3,Not specified,Not specified,0,1,0,250,0,0,0,Just renovated,0,1,0,0,2,0,Gas,10655465,8880,389000,€389000,1,West-Vlaanderen,Flanders
3844,255000,Avenue Charles Quint 101,2,Not specified,Not specified,0,1,20,0,40,4,1973,0,0,1,0,1,1,Installed,Electric,10655464,1080,255000,€255000,1,Brussels Hoofdstedelijk Gewest,Brussels
3845,229000,Avenue Charles Quint 101,2,G,426,0,0,0,0,29,2,0,0,0,0,1,1,1,Installed,Gas,10655463,1083,229000,€229000,0,Brussels Hoofdstedelijk Gewest,Brussels
3846,1120000,Avenue Charles Quint 101,0,Not specified,Not specified,0,1,63,0,0,2,2017,0,0,0,0,0,0,Installed,Gas,10655462,1080,1120000,€1120000,1,Brussels Hoofdstedelijk Gewest,Brussels
3847,329000,Hulstedorp 18,3,B,103,0,1,0,242,0,2,0,Good,0,0,0,0,1,Hyper equipped,Gas,10655460,8770,329000,€329000,1,West-Vlaanderen,Flanders
3848,329000,Grote Markt 1,2,A,88,1,1,0,0,0,0,0,As new,0,0,0,0,1,Hyper equipped,Gas,10655459,8370,329000,€329000,1,West-Vlaanderen,Flanders
3849,250000,Rue Rogier 2,7,F,475,0,0,0,217,0,2,0,To be done up,0,0,7,0,3,Semi equipped,Gas,10655458,5000,250000,€250000,0,Namur,Wallonia
3850,370000,Rue Rogier 2,4,B,163,0,1,0,2091,0,4,1997,0,0,1,1,0,2,0,Fuel oil,10655457,4210,370000,€370000,1,Liï¿½ge,Wallonia
3851,250000,Rue Rogier 2,7,F,475,0,0,0,217,0,2,0,To be done up,0,0,7,0,3,Semi equipped,Gas,10655456,5000,250000,€250000,0,Namur,Wallonia
3852,370000,Rue Rogier 2,4,B,163,0,1,0,2091,0,4,1997,0,0,1,1,0,2,0,Fuel oil,10655455,4210,370000,€370000,1,Liï¿½ge,Wallonia
3853,189000,Rue des Fories 2,2,C,181,0,0,0,0,0,2,0,Good,0,0,1,0,1,0,Gas,10655453,4430,189000,€189000,0,Liï¿½ge,Wallonia
3854,195000,Rue des Fories 2,2,C,180,0,0,0,0,0,2,1987,Good,0,0,1,0,1,0,Gas,10655452,4430,195000,€195000,0,Liï¿½ge,Wallonia
3855,139000,Leopoldlaan 1,0,D,400,0,0,0,0,0,2,1996,As new,0,1,0,0,0,Installed,Electric,10655448,8430,139000,€139000,0,West-Vlaanderen,Flanders
3856,360000,Waterloosesteenweg 631,2,D,174,0,1,2,0,0,2,1897,Good,0,1,0,0,1,Installed,Gas,10655447,1050,360000,€360000,1,Brussels Hoofdstedelijk Gewest,Brussels
3857,179000,"Boulevard Louis Mettewie 262, Bte 18",2,C,135,0,1,15,0,40,4,0,0,0,1,0,0,1,Installed,Gas,10655446,1080,179000,€179000,1,Brussels Hoofdstedelijk Gewest,Brussels
3858,325000,Chaussee de Charleroi 59 B,5,E,399,0,1,50,2869,45,4,1850,To renovate,0,2,0,1,2,Semi equipped,Fuel oil,10655440,5140,325000,€325000,1,Namur,Wallonia
3859,450000,Chaussee de Charleroi 59 B,4,C,179,0,0,0,924,73,4,2009,Good,0,1,0,1,2,USA hyper equipped,Electric,10655439,5032,450000,€450000,0,Namur,Wallonia
3860,300000,Rue de Laeken 91,1,E,237,0,0,0,0,22,3,0,0,0,1,0,0,1,Semi equipped,0,10655438,1000,300000,€300000,0,Brussels Hoofdstedelijk Gewest,Brussels
3861,450000,Jozef de Vleminckstraat 4B,3,F,777,0,1,26,327,33,4,1955,Good,0,1,0,0,1,USA installed,Electric,10655432,1851,450000,€450000,1,Vlaams-Brabant,Flanders
3862,270000,Rue J. Wettinck 49,3,G,546,0,1,144,445,30,4,0,Good,0,1,1,1,1,Installed,Fuel oil,10655431,4620,270000,€270000,1,Liï¿½ge,Wallonia
3863,389000,"Avenue du chêne, 177",3,D,269,0,1,48,1481,46,4,1998,Good,0,1,0,0,2,0,Fuel oil,10655430,4870,389000,€389000,1,Liï¿½ge,Wallonia
3864,120000,Avenue Paul Pastur 193,2,C,211,0,0,0,0,0,2,0,Good,0,0,1,0,1,Installed,Fuel oil,10316426,6001,120000,€120000,0,Hainaut,Wallonia
3865,110000,Avenue Paul Pastur 193,2,G,627,0,0,0,0,0,0,0,Good,0,0,1,0,1,Installed,Fuel oil,10153730,6001,110000,€110000,0,Hainaut,Wallonia
3866,260000,"Rue de l'hôtel ville, 13",5,E,360,0,1,17,430,38,3,0,0,0,1,1,0,2,Installed,0,10655422,5650,260000,€260000,1,Namur,Wallonia
3867,220000,"Avenue Albert 1er, 46",2,E,413,0,0,0,172,25,0,1950,As new,0,0,1,0,1,0,Fuel oil,10655411,6060,220000,€220000,0,Hainaut,Wallonia
3868,475000,Rue d’Hérinnes 18,3,C,250,0,0,0,2600,0,4,1967,To be done up,0,2,0,1,0,0,Fuel oil,10655410,7830,475000,€475000,0,Hainaut,Wallonia
3869,1250000,"Avenue Albert 1er, 46",4,B,88,0,0,0,21004,0,4,2012,As new,0,3,1,1,2,0,Fuel oil,10655409,5000,1250000,€1250000,0,Namur,Wallonia
3870,295000,Anselmostraat 42/A,2,Not specified,Not specified,0,1,0,0,0,2,1974,0,0,1,0,0,0,0,Fuel oil,10655406,2018,295000,€295000,1,Antwerpen,Flanders
3871,495000,Avenue Louise 404a,3,E,222,0,1,52,0,0,0,0,As new,0,1,0,0,1,USA uninstalled,Gas,10655405,1050,495000,€495000,1,Brussels Hoofdstedelijk Gewest,Brussels
3872,397000,Grote Markt 10,0,Not specified,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10655400,2260,397000,€397000,0,Antwerpen,Flanders
3873,380000,Grote Markt 10,3,Not specified,Not specified,0,1,18,470,0,3,2023,0,0,1,0,0,2,Installed,0,10655399,2260,380000,€380000,1,Antwerpen,Flanders
3874,397000,Grote Markt 10,3,Not specified,Not specified,0,1,19,537,0,3,2023,0,0,2,0,1,2,Installed,0,10655398,2260,397000,€397000,1,Antwerpen,Flanders
3875,397000,Grote Markt 10,3,Not specified,Not specified,0,1,19,663,0,3,2023,0,0,1,0,1,2,Installed,0,10655397,2260,397000,€397000,1,Antwerpen,Flanders
3876,411000,Grote Markt 10,3,Not specified,Not specified,0,1,27,0,0,3,2022,0,0,2,0,0,2,Installed,0,10655395,2200,411000,€411000,1,Antwerpen,Flanders
3877,550000,Chaussée de Waterloo 1382,3,G,518,0,1,20,235,25,3,0,Good,0,1,0,0,2,Installed,Gas,10655391,1150,550000,€550000,1,Brussels Hoofdstedelijk Gewest,Brussels
3878,1850000,"Avenue J. Burgers, 2 b24",4,B,71,0,1,45,0,0,3,1970,As new,0,4,4,1,5,Hyper equipped,0,10655374,1000,1850000,€1850000,1,Brussels Hoofdstedelijk Gewest,Brussels
3879,699000,Grand Place 30,5,C,256,0,1,105,9138,37,4,0,Good,0,2,1,0,2,0,Fuel oil,10655371,1547,699000,€699000,1,Vlaams-Brabant,Flanders
3880,380000,Rue de Nivelles 1,2,B,Not specified,0,1,25,0,40,0,2011,0,0,1,0,0,1,0,Gas,10655369,1410,380000,€380000,1,Brabant wallon,Wallonia
3881,249000,Chaussée de Philippeville 22,3,C,241,1,1,16,0,0,3,0,Good,0,1,0,0,1,0,Gas,10655366,6032,249000,€249000,1,Hainaut,Wallonia
3882,215000,Place Communale 8,2,E,273,0,1,16,0,23,3,1970,Good,0,1,1,0,1,Installed,Gas,10655365,1180,215000,€215000,1,Brussels Hoofdstedelijk Gewest,Brussels
3883,90000,Rue de Montigny 38,2,G,558,0,1,10,0,25,2,0,0,0,1,0,0,1,0,0,10655360,6030,90000,€90000,1,Hainaut,Wallonia
3884,249900,Rue de la Station 16,4,D,300,0,1,8,115,0,3,0,Just renovated,0,1,0,0,0,0,0,10655356,6200,249900,€249900,1,Hainaut,Wallonia
3885,499000,"Avenue des Combattants, 9",3,D,323,0,1,24,525,30,3,0,0,0,1,1,0,3,Installed,Electric,10655352,1320,499000,€499000,1,Brabant wallon,Wallonia
3886,350000,Place Colignon 47,4,Not specified,Not specified,0,0,0,40,13,2,1908,To renovate,0,2,1,0,2,Hyper equipped,0,10655350,1030,350000,€350000,0,Brussels Hoofdstedelijk Gewest,Brussels
3887,360000,Avenue Elisabeth 144,3,B,166,0,1,12,0,70,4,2012,0,0,1,0,0,2,USA installed,Fuel oil,10655347,4845,360000,€360000,1,Liï¿½ge,Wallonia
3888,289000,Kapittelhof 22,3,C,225,0,1,0,0,0,3,2004,Good,0,1,0,0,0,0,Gas,10655346,3930,289000,€289000,1,Limburg,Flanders
3889,174000,Bredabaan 467a,1,B,172,0,1,0,0,0,2,2000,Good,0,1,0,0,0,Installed,Gas,10655344,2990,174000,€174000,1,Antwerpen,Flanders
3890,125000,Rue du Bosquet 8/7,3,F,441,0,0,0,200,60,3,0,0,0,1,0,0,1,Semi equipped,Pellet,10404348,6030,125000,€125000,0,Hainaut,Wallonia
3891,525000,Rue Alexandre Markelbach 78,5,G,677,0,1,5,0,0,2,1930,0,0,0,3,0,3,0,Gas,10655330,1030,525000,€525000,1,Brussels Hoofdstedelijk Gewest,Brussels
3892,169000,Rue Alexandre Markelbach 78,2,G,829,0,1,3,0,14,2,1930,0,0,0,1,0,1,0,Gas,10655329,1030,169000,€169000,1,Brussels Hoofdstedelijk Gewest,Brussels
3893,179000,Rue Alexandre Markelbach 78,1,G,677,0,1,5,0,14,2,1930,To be done up,0,0,1,0,1,0,Gas,10655328,1030,179000,€179000,1,Brussels Hoofdstedelijk Gewest,Brussels
3894,179000,Rue Alexandre Markelbach 78,2,E,274,0,1,3,0,14,2,1930,0,0,0,1,0,1,0,Gas,10655327,1030,179000,€179000,1,Brussels Hoofdstedelijk Gewest,Brussels
3895,179000,Rue Alexandre Markelbach 78,3,G,677,0,1,5,0,14,2,1930,To be done up,0,0,1,0,1,0,Gas,10655326,1030,179000,€179000,1,Brussels Hoofdstedelijk Gewest,Brussels
3896,595000,Lotenhullestraat 87,4,C,240,0,1,10,0,0,0,1938,Good,0,1,0,1,2,Semi equipped,Gas,10655309,9000,595000,€595000,1,Oost-Vlaanderen,Flanders
3897,375000,rue de la roche 6,2,C,107,0,0,0,0,0,0,0,Good,0,1,0,0,1,Hyper equipped,Gas,10655308,1180,375000,€375000,0,Brussels Hoofdstedelijk Gewest,Brussels
3898,375000,"Avenue Albert Ier, 304",3,F,472,0,0,0,525,25,0,1930,0,0,0,1,0,1,Semi equipped,0,10655303,1330,375000,€375000,0,Brabant wallon,Wallonia
3899,239000,Franchommelaan 82-86,3,D,369,1,0,0,0,0,2,1933,To renovate,0,1,0,0,3,Semi equipped,Gas,10655301,8370,239000,€239000,0,West-Vlaanderen,Flanders
3900,149000,Vredestraat 12,1,C,225,0,0,0,0,18,2,2008,Good,0,1,0,0,0,0,Gas,10655300,8700,149000,€149000,0,West-Vlaanderen,Flanders
3901,949000,"Bredabaan, 896",4,C,236,0,0,0,1934,56,4,1993,0,0,1,0,0,2,0,Gas,10655299,2900,949000,€949000,0,Antwerpen,Flanders
3902,230000,Vredestraat 12,3,F,754,0,1,0,256,33,2,1951,To be done up,0,1,0,0,0,0,Gas,10655298,8780,230000,€230000,1,West-Vlaanderen,Flanders
3903,375000,Vredestraat 12,3,E,422,0,1,0,556,50,3,1967,Good,0,1,0,0,0,0,Gas,10655296,8780,375000,€375000,1,West-Vlaanderen,Flanders
3904,210000,Vredestraat 12,2,C,265,0,1,0,1443,27,3,1972,To be done up,0,1,0,0,0,0,Gas,10655295,8780,210000,€210000,1,West-Vlaanderen,Flanders
3905,239000,"Avenue d'Itterbeek, 60",3,D,193,0,0,0,0,23,2,0,As new,0,1,0,0,1,Semi equipped,Gas,10655293,1070,239000,€239000,0,Brussels Hoofdstedelijk Gewest,Brussels
3906,500000,Vredestraat 12,4,E,422,0,1,0,849,45,4,1965,Good,0,1,0,0,0,0,Gas,10655292,8700,500000,€500000,1,West-Vlaanderen,Flanders
3907,195000,Rue de Malvoisin 38,2,B,Not specified,0,0,0,0,0,0,2022,As new,0,0,1,0,1,Installed,Gas,10655291,6180,195000,€195000,0,Hainaut,Wallonia
3908,260000,Vredestraat 12,4,E,471,0,1,0,586,44,4,1978,Good,0,2,0,1,0,0,Fuel oil,10655290,8740,260000,€260000,1,West-Vlaanderen,Flanders
3909,249000,Vredestraat 12,4,C,215,0,1,0,85,30,2,1933,Good,0,2,0,0,0,0,Gas,10655288,8700,249000,€249000,1,West-Vlaanderen,Flanders
3910,325000,Rue de Malvoisin 38,3,Not specified,Not specified,0,0,0,867,0,4,2023,As new,0,1,0,0,2,Installed,Gas,10655281,5590,325000,€325000,0,Namur,Wallonia
3911,205000,Rue de Malvoisin 38,2,B,Not specified,0,0,0,0,0,0,2022,As new,0,0,1,0,1,Installed,Gas,10655274,6180,205000,€205000,0,Hainaut,Wallonia
3912,169000,Chaussée de Bruxelles 165,1,G,376,0,1,4,0,17,0,0,To renovate,0,1,0,0,1,Installed,Gas,10655273,1190,169000,€169000,1,Brussels Hoofdstedelijk Gewest,Brussels
3913,469000,"Rue Centrale,30",5,E,349,0,1,90,1491,0,4,0,Good,0,1,1,1,2,Installed,Fuel oil,10655272,4910,469000,€469000,1,Liï¿½ge,Wallonia
3914,399000,Raghenoplein 15 B4,3,Not specified,Not specified,0,1,20,3006,47,3,2021,Good,0,1,0,0,0,0,0,10655269,2870,399000,€399000,1,Antwerpen,Flanders
3915,449900,Rue de Wand 25,5,G,462,0,1,0,196,38,2,1950,0,0,0,3,0,3,Installed,Gas,10655268,1020,449900,€449900,1,Brussels Hoofdstedelijk Gewest,Brussels
3916,205000,Rue de Malvoisin 38,2,B,Not specified,0,0,0,0,0,0,2022,As new,0,0,1,0,1,Installed,Gas,10655258,6180,205000,€205000,0,Hainaut,Wallonia
3917,654100,Mechelsesteenweg 35,3,Not specified,Not specified,0,0,0,1193,19,4,0,As new,0,1,0,0,2,Installed,0,10655257,3150,654100,€654100,0,Vlaams-Brabant,Flanders
3918,195000,Rue de Malvoisin 38,2,B,Not specified,0,0,0,0,0,0,2022,As new,0,0,1,0,1,Installed,Gas,10655253,6180,195000,€195000,0,Hainaut,Wallonia
3919,180000,"Avenue d’ECOLYS, 2 bte 2",3,G,562,0,0,0,150,26,2,1920,To renovate,0,1,0,0,1,Not installed,0,10655252,5002,180000,€180000,0,Namur,Wallonia
3920,415000,"Place Albert 1er, 20",5,E,368,0,1,15,830,61,4,1900,To be done up,0,2,2,1,2,USA installed,Gas,10655251,1301,415000,€415000,1,Brabant wallon,Wallonia
3921,190000,Rue de Malvoisin 38,2,B,Not specified,0,0,0,0,0,0,2022,As new,0,0,1,0,1,Installed,Gas,10655247,6180,190000,€190000,0,Hainaut,Wallonia
3922,585000,Av. Louise 195,3,E,214,0,0,0,0,0,2,1899,0,0,1,2,0,4,Installed,Gas,10564776,1180,585000,€585000,0,Brussels Hoofdstedelijk Gewest,Brussels
3923,440000,16 rue Bois Lionnet,4,Not specified,Not specified,0,1,0,4800,0,2,0,0,0,3,0,0,0,0,0,10655230,1380,440000,€440000,1,Brabant wallon,Wallonia
3924,650000,Gentsestraat 3 bus 1,2,F,584,0,0,0,2355,0,4,0,Good,0,1,0,0,0,0,Gas,10655225,8870,650000,€650000,0,West-Vlaanderen,Flanders
3925,1395000,Dr. Roosensplein 9,4,B,182,0,1,100,0,0,0,1995,Good,0,2,0,0,0,0,Electric,10655224,2950,1395000,€1395000,1,Antwerpen,Flanders
3926,695000,Grote Markt 13,3,C,297,0,1,0,1764,0,4,1976,As new,0,2,0,0,2,Installed,Gas,10655223,8850,695000,€695000,1,West-Vlaanderen,Flanders
3927,695000,Grote Markt 13,0,C,297,0,0,0,1764,0,4,1976,As new,0,0,0,0,0,Installed,Gas,10655222,8800,695000,€695000,0,West-Vlaanderen,Flanders
3928,265000,Leopoldlaan 1,2,B,126,0,1,4,0,0,2,0,Good,0,1,0,0,1,Installed,Gas,10655220,8430,265000,€265000,1,West-Vlaanderen,Flanders
3929,355000,Kursaalstraat 14,3,B,104,0,1,10,0,0,2,2005,Good,0,1,0,0,1,Installed,Gas,10655219,8380,355000,€355000,1,West-Vlaanderen,Flanders
3930,249000,Bredabaan 467a,2,A,95,0,1,0,0,0,2,2007,Good,0,1,0,0,1,Installed,Gas,10655218,2990,249000,€249000,1,Antwerpen,Flanders
3931,345000,Diestsesteenweg 427 C,2,F,593,0,0,0,145,28,3,1956,To be done up,0,1,0,0,1,0,Gas,10655216,3020,345000,€345000,0,Vlaams-Brabant,Flanders
3932,1445000,De Hulsten 159,0,Not specified,Not specified,0,0,0,6293,0,4,2024,Good,0,0,0,0,0,0,0,10655214,2950,1445000,€1445000,0,Antwerpen,Flanders
3933,210000,Frankrijlei 156/158,1,B,129,0,1,5,0,0,2,1969,Good,0,1,0,0,1,Installed,Gas,10655213,2050,210000,€210000,1,Antwerpen,Flanders
3934,63000,Tour & Taxis - Havenlaan 86c 106c,1,Not specified,Not specified,0,0,0,0,0,4,0,To renovate,0,1,0,0,0,Not installed,0,10655211,6940,63000,€63000,0,Luxembourg,Wallonia
3935,75000,Tour & Taxis - Havenlaan 86c 106c,2,Not specified,Not specified,0,0,0,0,0,4,0,To renovate,0,1,0,0,0,Not installed,0,10655210,6940,75000,€75000,0,Luxembourg,Wallonia
3936,87000,Tour & Taxis - Havenlaan 86c 106c,2,Not specified,Not specified,0,0,0,0,0,4,0,To renovate,0,1,0,0,0,Not installed,0,10655207,6940,87000,€87000,0,Luxembourg,Wallonia
3937,210000,Rue de Malvoisin 38,2,B,Not specified,0,0,0,0,0,0,2022,As new,0,0,0,0,1,Installed,Gas,10655206,6180,210000,€210000,0,Hainaut,Wallonia
3938,79000,Avenue d'Hyon 1,2,Not specified,Not specified,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10655203,7000,79000,€79000,0,Hainaut,Wallonia
3939,990000,Minderbroedersstraat 8,5,B,137,0,1,0,3653,0,4,1994,Good,0,2,0,1,2,0,Fuel oil,10655200,1500,990000,€990000,1,Vlaams-Brabant,Flanders
3940,990000,Minderbroedersstraat 8,5,B,137,0,1,0,3653,0,4,1994,Good,0,2,0,1,2,0,Fuel oil,10655199,1670,990000,€990000,1,Vlaams-Brabant,Flanders
3941,799000,Avenue des Saisons 42,4,Not specified,Not specified,0,0,0,210,0,2,1918,0,0,3,0,0,3,Installed,Gas,10655198,1050,799000,€799000,0,Brussels Hoofdstedelijk Gewest,Brussels
3942,535000,Avenue Vesale 29,3,G,353,0,1,25,229,34,3,1955,0,0,1,0,0,1,0,Gas,10655196,1150,535000,€535000,1,Brussels Hoofdstedelijk Gewest,Brussels
3943,360000,Lippenslaan 116,2,B,101,0,1,0,0,0,0,2008,Good,0,1,0,0,0,0,Gas,10655195,8300,360000,€360000,1,West-Vlaanderen,Flanders
3944,690000,Lippenslaan 116,4,Not specified,Not specified,0,0,0,0,0,4,0,Good,0,0,0,0,0,0,0,10655194,8300,690000,€690000,0,West-Vlaanderen,Flanders
